Id;creliq;idade;status_civil;ocupacao;numero_dependentes;renda_mensal;valor_patrim;valor_financ;cred_aberto
4719;1;57;OUTRO;1;4;2578.6667;431997.3789;976616.5702;0
4720;0;46;UNIAO_ESTAVEL;1;3;4819.2328;400108.6046;365037.5059;2
4721;1;82;CASADO;1;2;1032.5563;124051.7099;69386.8133;13
4722;1;35;UNIAO_ESTAVEL;1;5;1308.9226;992981.4272;278505.1044;9
4723;1;68;UNIAO_ESTAVEL;1;4;3300.8204;472524.3651;801383.8927;7
4724;1;64;SOLTEIRO;1;1;3840.4202;26298.0486;201220.2148;18
4725;1;54;OUTRO;1;2;264.2399;156897.9041;280770.4911;14
4726;1;20;DIVORCIADO;1;0;3427.8143;325850.4648;174594.6415;13
4727;1;34;OUTRO;1;0;3460.2282;570389.8153;292817.8038;17
4728;1;42;CASADO;1;0;1619.5124;108037.8021;403080.5775;18
4729;1;18;VIUVO;1;0;66335.149;368822.1375;21030.2586;5
4730;1;60;SEPARADO_JUDICIALMENTE;1;4;514.6269;442901.2678;69683.4489;15
4731;1;32;DIVORCIADO;1;2;2663.398;10244.4905;179766.1627;5
4732;1;24;UNIAO_ESTAVEL;1;4;4248.9592;458905.5594;878806.3464;19
4733;1;61;SEPARADO_JUDICIALMENTE;1;1;3445.3296;87724.5639;624659.6296;17
4734;1;61;OUTRO;1;4;963.3139;409786.3367;587984.003;4
4735;1;60;VIUVO;1;1;1408.084;582501.0996;123501.6274;0
4736;1;80;SEPARADO_JUDICIALMENTE;1;0;1026.6528;242355.1604;9523.8825;12
4737;1;65;UNIAO_ESTAVEL;1;0;255.6493;302321.5055;265501.4601;16
4738;1;47;UNIAO_ESTAVEL;1;2;2258.5768;332519.376;220234.6807;18
4739;1;25;DIVORCIADO;1;3;776.0597;424755.8808;271811.4564;2
4740;1;39;UNIAO_ESTAVEL;1;0;4171.5434;236163.2842;871934.2716;3
4741;1;78;CASADO;1;2;2831.3774;214184.8482;462846.7196;0
4742;1;63;VIUVO;1;2;3465.4342;665813.2563;97607.432;1
4743;1;50;SEPARADO_JUDICIALMENTE;1;1;379.7325;710351.7142;665131.1777;1
4744;1;70;DIVORCIADO;1;0;381.1153;66365.598;29274.5825;12
4745;1;19;CASADO;1;1;3739.9177;89136.0342;74552.3938;0
4746;1;74;SEPARADO_JUDICIALMENTE;1;1;1442.7225;55119.2197;144079.0923;1
4747;1;28;CASADO;1;0;1337.1563;192352.4059;98153.7283;12
4748;1;37;SEPARADO_JUDICIALMENTE;1;0;2634.9012;119003.1611;633588.1915;1
4749;1;40;CASADO;1;2;3469.9405;693750.4477;423909.8562;17
4750;1;80;DIVORCIADO;1;1;2951.8476;76413.6286;717400.6715;19
4751;1;41;SOLTEIRO;1;2;2522.7647;828105.5418;14484.0606;8
4752;1;82;SOLTEIRO;1;0;1168.9571;220598.0932;10842.0032;16
4753;1;35;VIUVO;1;0;3286.8986;217787.6505;518950.4134;0
4754;1;51;SEPARADO_JUDICIALMENTE;1;2;4423.5074;316073.5407;197775.9091;1
4755;1;28;CASADO;1;3;2179.0569;433985.3286;103299.4929;4
4756;1;69;CASADO;1;0;267.4017;696010.4621;102262.9499;9
4757;1;61;CASADO;1;2;92490.4927;140401.361;166542.1524;14
4758;0;53;OUTRO;1;1;4937.6101;15268.983;875355.7763;11
4759;1;64;OUTRO;1;2;1456.1668;133561.2542;364235.8846;16
4760;1;59;UNIAO_ESTAVEL;1;1;4566.3319;147035.5252;215751.3384;17
4761;1;69;OUTRO;1;1;3888.4795;29353.3073;359796.043;2
4762;1;77;UNIAO_ESTAVEL;1;0;1111.9815;370200.626;59320.3425;19
4763;1;74;SEPARADO_JUDICIALMENTE;1;2;458.622;379873.7044;93550.083;1
4764;1;38;UNIAO_ESTAVEL;1;0;2415.588;33196.6828;252824.1365;3
4765;1;33;SEPARADO_JUDICIALMENTE;1;0;927.3971;230175.9368;119924.6178;12
4766;1;34;SOLTEIRO;1;0;36186.7496;156345.888;181419.7908;6
4767;1;47;SOLTEIRO;1;2;2403.2092;339573.888;236439.079;17
4768;1;28;VIUVO;1;1;3323.6475;127478.0108;114668.726;15
4769;1;55;UNIAO_ESTAVEL;1;5;2998.506;420390.8686;107383.1661;1
4770;1;68;OUTRO;1;2;89976.8553;765584.0596;677687.4883;15
4771;1;67;OUTRO;1;0;1635.3649;320616.4296;989469.4913;16
4772;1;66;UNIAO_ESTAVEL;0;0;4170.4405;7273396.4278;255354.2071;9
4773;1;36;SEPARADO_JUDICIALMENTE;1;3;1161.6251;459274.35;611573.227;19
4774;1;63;SOLTEIRO;1;0;3671.0374;306785.4426;211963.9427;4
4775;1;22;SOLTEIRO;1;0;2518.069;279096.9425;2635.4772;18
4776;1;19;DIVORCIADO;1;0;4412.6372;171838.5211;173324.8344;16
4777;1;58;OUTRO;1;1;172.4401;361863.41;726945.9898;1
4778;1;65;DIVORCIADO;1;0;1960.9277;300644.5001;203825.0381;20
4779;1;24;DIVORCIADO;1;0;2394.4315;135265.2526;200623.4236;15
4780;1;54;DIVORCIADO;1;0;3362.2117;391009.5939;200806.2409;3
4781;1;81;DIVORCIADO;1;1;3028.558;774487.1043;713792.1217;3
4782;0;80;UNIAO_ESTAVEL;1;0;4983.4448;763492.0768;879647.5446;5
4783;1;58;DIVORCIADO;1;0;715.6966;528245.5371;197635.1496;15
4784;1;84;UNIAO_ESTAVEL;1;2;4730.9781;218842.3711;836322.4976;5
4785;1;75;VIUVO;1;1;1001.5799;343846.341;118994.9579;13
4786;0;84;SOLTEIRO;1;2;4782.8175;9178.2485;52458.3581;15
4787;1;63;SOLTEIRO;1;0;838.1079;342632.5588;37127.0955;1
4788;1;31;UNIAO_ESTAVEL;1;2;3831.7116;124615.1688;233166.9021;20
4789;1;70;SEPARADO_JUDICIALMENTE;1;2;2977.3735;76224.6629;138778.1268;0
4790;1;35;VIUVO;1;2;1899.2532;248438.1242;123954.0051;8
4791;1;63;CASADO;1;1;2954.1797;297526.6057;67097.0105;2
4792;1;78;UNIAO_ESTAVEL;1;2;4208.654;106827.4904;253253.3704;17
4793;1;37;SOLTEIRO;1;0;51166.8273;352224.1109;134183.7056;15
4794;1;63;SOLTEIRO;1;0;3753.1899;336958.2026;18545.6903;1
4795;1;47;DIVORCIADO;1;2;112.1565;26341.0855;252407.8619;14
4796;1;83;SOLTEIRO;1;2;2608.6272;610649.4027;394912.9034;14
4797;1;61;CASADO;1;4;268.5443;442935.0084;17211.5518;20
4798;1;48;UNIAO_ESTAVEL;1;2;4570.4397;176870.8766;215567.7049;3
4799;1;30;UNIAO_ESTAVEL;1;5;813.7056;477876.5544;390364.1212;15
4800;1;62;OUTRO;1;1;2571.4616;546341.6058;700225.123;0
4801;1;19;SOLTEIRO;0;0;1726.7826;7567629.4635;289754.6872;7
4802;0;78;DIVORCIADO;1;2;4853.7056;147399.7034;742790.5541;6
4803;1;58;VIUVO;1;2;845.3099;352187.2123;87707.2051;6
4804;1;34;OUTRO;1;1;1383.9842;46456.9709;262545.4802;2
4805;1;47;DIVORCIADO;1;0;4519.4924;379407.0282;142016.4191;6
4806;1;61;UNIAO_ESTAVEL;1;5;1399.661;460190.8686;215331.3041;9
4807;1;73;DIVORCIADO;1;2;74526.0138;280575.7601;240243.4812;16
4808;1;31;SEPARADO_JUDICIALMENTE;1;0;1963.3106;179647.4149;212520.6706;19
4809;1;52;UNIAO_ESTAVEL;1;1;581.4204;117548.1732;551283.6935;13
4810;1;74;DIVORCIADO;1;4;4052.7514;440017.766;82353.6603;12
4811;1;31;SOLTEIRO;1;0;2176.5424;72211.5487;132090.0872;6
4812;1;51;SOLTEIRO;1;0;457.386;387491.7424;23341.5352;5
4813;1;85;SEPARADO_JUDICIALMENTE;1;0;72578.4646;585279.8165;151120.1514;16
4814;1;28;OUTRO;1;2;2548.2452;203536.6889;743332.8134;1
4815;1;44;VIUVO;1;1;602.7061;576999.6553;138656.5148;17
4816;1;40;CASADO;1;4;2100.6245;415972.7099;186390.666;13
4817;1;41;VIUVO;1;1;1734.3525;249707.5618;98638.1299;3
4818;1;61;UNIAO_ESTAVEL;1;3;1555.4746;8760906.4833;236221.0644;6
4819;1;64;SOLTEIRO;1;2;2982.8942;34094.3699;183342.9564;15
4820;1;44;VIUVO;1;1;2771.9322;63381.0747;19413.6747;8
4821;1;19;DIVORCIADO;1;0;429.2181;56989.1054;766325.0051;6
4822;1;29;UNIAO_ESTAVEL;1;0;2367.649;503845.5832;105512.3935;17
4823;1;65;SOLTEIRO;1;0;2308.2705;744210.9887;93554.8661;9
4824;1;56;SOLTEIRO;1;1;4676.8915;132223.5967;14457.0251;9
4825;1;48;UNIAO_ESTAVEL;0;0;10204.8815;2929388.0064;63519.5705;17
4826;1;27;DIVORCIADO;1;1;4161.2466;10462.02;185011.4198;15
4827;1;71;DIVORCIADO;1;0;258.0724;384788.4296;188260.0455;18
4828;1;44;OUTRO;1;1;77.2282;142218.6001;956269.46;2
4829;1;54;CASADO;1;2;345.5307;66631.411;53494.0727;9
4830;1;48;SEPARADO_JUDICIALMENTE;1;1;236.6377;160390.5624;612421.3068;20
4831;1;67;VIUVO;1;2;2368.2864;844800.108;23316.4696;18
4832;1;79;SEPARADO_JUDICIALMENTE;1;0;760.4946;99423.6238;239005.035;18
4833;1;62;SOLTEIRO;1;0;2562.6927;370361.7075;302045.1955;10
4834;1;53;UNIAO_ESTAVEL;1;1;3988.9299;49407.0184;248507.5706;1
4835;1;72;CASADO;1;3;2321.7344;436776.9759;468201.7483;13
4836;1;23;VIUVO;1;5;2435.8449;425812.4099;278670.8224;4
4837;1;38;CASADO;1;1;291.0648;669946.2426;50231.0942;3
4838;1;50;UNIAO_ESTAVEL;0;1;2925.115;5031660.188;253399.2034;3
4839;1;27;SOLTEIRO;1;0;3527.5667;306459.8594;40397.9853;12
4840;1;84;VIUVO;1;1;1846.2213;169162.8354;92915.0425;12
4841;1;73;SOLTEIRO;1;1;345.6333;617911.5163;12744.5541;6
4842;1;60;OUTRO;1;1;1221.3568;289418.2567;820074.6964;1
4843;1;80;CASADO;1;2;2450.6095;738383.5422;456164.5085;12
4844;1;59;VIUVO;1;5;907.9919;450790.3541;17989.2076;16
4845;1;78;SEPARADO_JUDICIALMENTE;1;0;3043.6484;220771.743;695195.9612;6
4846;1;20;UNIAO_ESTAVEL;1;5;19868.2456;451897.1941;138251.3597;11
4847;1;38;CASADO;1;0;1980.9335;753178.1611;75689.3395;13
4848;1;23;DIVORCIADO;1;0;4282.3187;374666.5203;769715.2952;3
4849;1;31;UNIAO_ESTAVEL;1;2;4478.2943;398406.9904;235655.8907;0
4850;1;78;SOLTEIRO;1;0;1877.8301;395571.5627;8608.0905;20
4851;1;38;SEPARADO_JUDICIALMENTE;1;0;3918.7622;190544.6503;159424.92;10
4852;1;69;SEPARADO_JUDICIALMENTE;1;0;636.9852;330575.7159;165494.2739;2
4853;1;85;OUTRO;1;2;1253.6679;193841.201;448832.4962;14
4854;1;51;VIUVO;1;0;901.493;278975.8218;88728.2985;9
4855;1;47;SEPARADO_JUDICIALMENTE;1;5;2691.4119;465602.609;32536.3531;5
4856;1;20;UNIAO_ESTAVEL;1;0;1001.2103;17347.7852;256252.8341;15
4857;1;42;VIUVO;0;5;3852.6542;9531602.1895;120878.5098;3
4858;1;52;OUTRO;1;2;47137.687;385805.4392;482278.0273;19
4859;1;36;UNIAO_ESTAVEL;1;2;3538.4683;15626.2597;241833.1677;9
4860;1;57;OUTRO;1;1;2678.419;140442.1167;792465.9506;2
4861;1;46;UNIAO_ESTAVEL;1;0;2815.2109;225856.3574;215303.5587;18
4862;1;50;SOLTEIRO;1;0;976.3967;17070.2766;194696.0702;2
4863;1;65;UNIAO_ESTAVEL;1;0;3481.7337;327598.7181;865119.0088;10
4864;1;21;SOLTEIRO;1;0;147.3991;294590.5754;78312.7361;1
4865;1;29;CASADO;1;0;4348.4621;174051.2762;62054.4298;3
4866;1;70;UNIAO_ESTAVEL;1;2;897.1573;362164.0079;95677.8316;19
4867;1;18;VIUVO;1;0;1766.2885;258135.5011;109469.3453;8
4868;1;69;UNIAO_ESTAVEL;1;0;4324.7817;270017.6034;891434.3015;10
4869;1;40;CASADO;1;0;2986.2723;95199.6661;446819.2517;3
4870;1;57;VIUVO;1;2;2318.0328;244957.8991;239372.5054;2
4871;1;78;VIUVO;1;0;2155.868;352680.9358;27072.7528;10
4872;1;70;CASADO;1;1;3977.7498;366059.4883;66432.8482;1
4873;1;76;UNIAO_ESTAVEL;1;3;21.9258;470830.7704;254687.41;6
4874;1;46;UNIAO_ESTAVEL;0;2;3013.9392;3946757.266;215421.0364;17
4875;1;66;DIVORCIADO;1;2;719.9017;165530.4407;204047.8257;17
4876;1;22;DIVORCIADO;1;1;3661.289;867201.2894;202339.2652;2
4877;1;25;SEPARADO_JUDICIALMENTE;1;2;4203.8075;615235.4069;160388.9911;5
4878;1;39;CASADO;1;4;1661.5162;422479.0213;477612.5361;12
4879;1;60;OUTRO;1;5;2726.7368;949329.3049;272411.238;9
4880;1;63;DIVORCIADO;1;0;4529.9137;40665.3761;277927.8864;6
4881;1;20;VIUVO;1;1;2261.662;181604.1457;541823.2406;20
4882;1;67;CASADO;0;0;1597.2292;4175140.809;79316.0659;10
4883;1;64;VIUVO;1;2;372.0432;268526.4518;82247.3618;4
4884;1;82;VIUVO;1;5;1268.7564;480299.5249;62316.9974;12
4885;1;63;SOLTEIRO;1;2;1534.4823;248174.1887;16222.1339;6
4886;1;41;SOLTEIRO;1;2;34.6627;318395.549;285234.534;3
4887;0;78;SOLTEIRO;1;4;4913.1487;935395.0621;381665.6089;12
4888;1;83;CASADO;1;0;252.1001;54338.5918;68584.7505;10
4889;1;77;SEPARADO_JUDICIALMENTE;1;0;2501.263;271431.8479;159805.0114;3
4890;1;47;SEPARADO_JUDICIALMENTE;1;1;4000.2959;285532.8257;289813.7598;12
4891;1;50;UNIAO_ESTAVEL;1;4;3653.0983;927553.0064;171153.0844;5
4892;1;53;OUTRO;1;2;3082.2023;103374.7745;282805.1299;7
4893;1;53;SEPARADO_JUDICIALMENTE;1;2;3224.5033;122737.2986;145388.0808;1
4894;1;61;VIUVO;1;1;3372.5966;89385.6486;188426.0389;12
4895;1;23;SOLTEIRO;1;1;3314.6434;56237.0572;11645.8472;13
4896;1;69;DIVORCIADO;1;2;3404.4942;725648.2134;758799.7091;3
4897;1;55;SOLTEIRO;1;2;4071.3475;37934.8239;167413.5043;16
4898;1;19;SOLTEIRO;1;2;1548.9467;102299.2711;81921.5788;20
4899;1;43;CASADO;1;0;4152.8689;1401.6685;49833.0193;13
4900;1;59;CASADO;1;3;1521.1048;444095.5217;408592.1492;5
4901;1;26;UNIAO_ESTAVEL;1;2;493.383;135269.0699;226096.4883;19
4902;1;21;UNIAO_ESTAVEL;1;2;1837.849;104009.5801;228882.3372;10
4903;1;56;VIUVO;1;0;178.7112;214467.4465;127582.8325;19
4904;1;40;OUTRO;1;0;3696.2125;724705.5663;290506.0597;9
4905;1;56;SOLTEIRO;1;1;341.8105;24601.938;30345.2676;7
4906;1;35;SOLTEIRO;1;0;1514.844;82842.0815;258320.6368;2
4907;1;50;SEPARADO_JUDICIALMENTE;0;3;1222.1601;9999105.0307;667152.9321;20
4908;1;37;OUTRO;0;3;1844.396;9662256.4525;609542.1138;7
4909;1;34;OUTRO;1;2;772.8533;139314.036;907049.3956;11
4910;1;58;VIUVO;1;0;3787.8257;17694.2319;239600.4845;20
4911;1;19;CASADO;1;0;2126.9432;202348.4713;218677.9674;19
4912;1;52;SOLTEIRO;1;0;4480.5644;91162.7543;24074.2785;0
4913;1;37;UNIAO_ESTAVEL;1;2;2541.8119;118335.5058;174840.5743;9
4914;1;78;SEPARADO_JUDICIALMENTE;1;2;4059.6862;105655.5689;166776.6575;14
4915;1;52;UNIAO_ESTAVEL;1;2;2932.6018;100117.6339;224625.1669;17
4916;1;73;SOLTEIRO;1;5;4247.7669;923290.3589;172435.825;3
4917;1;31;DIVORCIADO;1;1;1568.4622;95891.5865;148639.1518;20
4918;1;67;UNIAO_ESTAVEL;1;0;1566.6035;210567.9235;979671.0248;5
4919;1;34;VIUVO;1;4;3265.1139;435309.8874;129020.4898;12
4920;1;71;SOLTEIRO;1;5;348.3238;414046.1895;177809.8006;0
4921;1;22;DIVORCIADO;1;0;2428.4223;344586.8142;209980.9778;2
4922;1;40;UNIAO_ESTAVEL;1;2;1868.2315;205718.3497;105401.2876;17
4923;1;74;DIVORCIADO;1;1;259.0756;519342.4996;182736.6321;8
4924;1;21;SOLTEIRO;1;0;1442.1925;259843.7542;96295.9008;10
4925;0;59;VIUVO;1;1;4768.448;365087.8794;213061.225;5
4926;1;68;DIVORCIADO;1;5;1510.0648;454234.5587;57893.1904;16
4927;1;66;SEPARADO_JUDICIALMENTE;1;2;4277.4745;269043.5019;262207.325;0
4928;1;61;DIVORCIADO;1;2;668.8131;603539.7422;284789.4572;6
4929;1;65;SEPARADO_JUDICIALMENTE;1;0;3201.7539;168566.3387;233406.361;14
4930;1;26;SOLTEIRO;1;1;2881.7537;823726.5265;22160.9319;20
4931;0;40;OUTRO;1;3;95989.5043;445100.2787;524331.7157;9
4932;1;40;VIUVO;1;1;3970.3802;331702.1076;115413.7342;5
4933;1;22;SOLTEIRO;1;2;1019.9348;330950.6272;26521.8054;15
4934;1;18;UNIAO_ESTAVEL;1;0;1263.9315;339486.7624;218476.0468;2
4935;1;38;CASADO;1;0;674.1601;534882.3306;154763.2472;16
4936;1;59;SEPARADO_JUDICIALMENTE;1;2;4390.9062;6523.1081;614801.343;1
4937;1;71;SOLTEIRO;1;2;4136.3355;215521.4295;173203.4402;16
4938;1;71;CASADO;1;4;748.1881;935720.0714;437692.7354;6
4939;1;61;CASADO;1;0;21972.2623;41719.9676;198856.4905;7
4940;1;43;OUTRO;1;1;49961.7647;3769090.0187;539543.1081;8
4941;1;78;VIUVO;1;0;62853.0918;22371.7185;99589.5197;13
4942;1;80;CASADO;1;1;562.6233;214787.822;37715.8624;6
4943;1;71;VIUVO;1;2;1880.8155;348592.1413;286580.337;4
4944;1;77;OUTRO;1;0;4207.4001;394433.5217;920772.7695;0
4945;1;53;CASADO;1;0;4587.378;800743.8092;57550.27;1
4946;1;81;DIVORCIADO;1;2;1163.9836;332584.2515;176503.2416;8
4947;1;70;CASADO;1;0;1300.2576;303730.4351;78075.8315;0
4948;1;49;UNIAO_ESTAVEL;1;2;918.61;11394.8142;752185.038;3
4949;1;71;UNIAO_ESTAVEL;1;1;4349.4615;161610.4245;320551.1641;9
4950;1;60;DIVORCIADO;1;5;2372.8514;439309.0182;50133.1724;7
4951;1;81;UNIAO_ESTAVEL;1;0;52350.8412;44702.2701;986743.702;19
4952;1;57;VIUVO;1;0;1969.1541;44002.3143;107953.6083;9
4953;1;64;UNIAO_ESTAVEL;1;1;61848.7323;134651.6462;738261.6695;6
4954;1;79;SEPARADO_JUDICIALMENTE;1;2;2501.0429;270606.7149;238767.2301;13
4955;1;37;CASADO;0;2;1262.2993;4887575.1677;240072.7949;12
4956;1;62;OUTRO;1;2;4465.7869;234002.6767;894342.7673;2
4957;1;42;UNIAO_ESTAVEL;1;1;4602.2588;255465.214;238516.2203;16
4958;1;21;UNIAO_ESTAVEL;1;0;52.6183;76974.1682;869045.118;19
4959;1;66;SEPARADO_JUDICIALMENTE;1;2;1468.4195;379153.7595;125765.925;16
4960;1;79;SEPARADO_JUDICIALMENTE;1;0;4672.3877;63187.3029;153795.5066;8
4961;1;53;VIUVO;1;1;57135.4729;691238.3323;140419.9437;19
4962;1;37;SEPARADO_JUDICIALMENTE;1;1;1842.8546;209371.8467;147105.1226;12
4963;1;78;SOLTEIRO;1;3;1584.817;428763.2966;19578.1891;6
4964;1;82;VIUVO;1;0;258.7092;153048.5257;183483.2121;8
4965;1;63;UNIAO_ESTAVEL;1;5;1643.42;475689.8082;245128.0053;18
4966;1;65;CASADO;1;3;2648.0181;474771.1771;18332.7204;5
4967;1;18;SOLTEIRO;1;0;2442.509;140626.6623;295908.4239;16
4968;1;30;SEPARADO_JUDICIALMENTE;1;2;2808.5236;130233.4202;204986.2074;3
4969;1;38;DIVORCIADO;1;3;2121.698;444859.1669;210276.6941;19
4970;1;32;VIUVO;0;2;318.4872;5549122.4076;25159.1894;7
4971;1;81;OUTRO;1;0;3010.4045;164821.4537;897451.4461;3
4972;1;49;UNIAO_ESTAVEL;1;3;1898.1038;983763.8875;250125.0399;10
4973;1;43;DIVORCIADO;0;2;2142.1834;5905331.8976;148134.9407;0
4974;1;71;CASADO;1;1;2490.0228;180980.1784;78027.7468;1
4975;1;22;DIVORCIADO;1;2;643.8273;195491.831;230210.3196;20
4976;1;73;UNIAO_ESTAVEL;1;2;41862.258;14318.8375;112577.3245;0
4977;1;29;CASADO;1;1;2431.5648;150365.0049;57244.8678;17
4978;1;25;UNIAO_ESTAVEL;0;0;4436.7592;7300236.5872;815966.2813;0
4979;1;28;SEPARADO_JUDICIALMENTE;1;2;38970.8227;381706.0293;288869.7805;13
4980;1;50;SEPARADO_JUDICIALMENTE;1;0;3699.9457;644345.9865;209295.0799;4
4981;1;18;DIVORCIADO;1;5;13.2485;410803.7858;194669.2509;13
4982;1;32;SOLTEIRO;1;0;4434.7463;584371.4359;190595.4151;7
4983;1;54;SEPARADO_JUDICIALMENTE;1;0;3824.917;663669.1359;160855.4432;19
4984;0;47;DIVORCIADO;1;4;4756.2242;466141.2699;792661.4338;8
4985;1;36;SOLTEIRO;1;0;37638.3591;42996.8015;178907.5409;19
4986;1;54;SEPARADO_JUDICIALMENTE;1;0;4686.5663;525852.844;133392.2703;9
4987;1;84;CASADO;1;1;1765.4456;294630.2621;448855.6922;10
4988;1;61;CASADO;1;2;3098.9338;61997.0739;82589.6438;9
4989;1;51;OUTRO;1;0;3153.9244;35489.754;276563.0064;14
4990;1;73;UNIAO_ESTAVEL;1;0;1582.7731;197451.6699;222513.5743;8
4991;1;73;DIVORCIADO;1;1;1626.9664;364849.0391;175922.6719;12
4992;1;51;CASADO;1;0;2485.2488;882710.6826;49058.3795;9
4993;1;59;OUTRO;1;5;2960.0633;418025.4914;673806.2661;4
4994;1;40;OUTRO;1;0;1173.0895;97273.4093;261100.4821;15
4995;1;35;DIVORCIADO;1;1;253.8036;648616.9984;774332.2506;2
4996;1;31;UNIAO_ESTAVEL;1;0;1599.3827;180291.0436;38573.1794;17
4997;1;25;DIVORCIADO;1;2;892.4731;172219.2691;92018.4452;18
4998;1;54;CASADO;1;2;4430.3238;178610.8822;11307.061;5
4999;1;82;DIVORCIADO;1;2;2994.6452;46680.8459;262941.4489;6
5000;1;59;SOLTEIRO;1;2;384.7139;287345.782;230718.5181;16
5001;1;49;OUTRO;1;1;599.5021;560254.617;784066.6826;14
5002;1;80;OUTRO;1;2;1338.6289;153042.1646;977249.8105;12
5003;1;56;DIVORCIADO;1;2;79.9458;168652.1551;181836.1379;6
5004;1;70;SEPARADO_JUDICIALMENTE;1;2;1004.4653;91531.094;124690.5361;4
5005;1;83;UNIAO_ESTAVEL;1;2;855.6088;312161.4657;245993.21;10
5006;1;33;OUTRO;1;4;4198.7543;446486.0217;759244.8067;8
5007;1;78;DIVORCIADO;1;3;3438.6527;472310.5256;85095.7065;4
5008;1;41;CASADO;1;1;720.8356;196298.4191;62753.7685;1
5009;1;71;SEPARADO_JUDICIALMENTE;1;1;2053.3443;55683.9415;36201.4572;2
5010;1;75;CASADO;1;0;798.7398;182432.9703;258304.8646;8
5011;1;20;UNIAO_ESTAVEL;1;4;3054.7928;488697.2094;232334.6586;13
5012;1;22;VIUVO;1;1;1810.2835;268670.3191;557205.4305;2
5013;1;50;UNIAO_ESTAVEL;1;0;2509.0773;100471.5681;251872.9056;2
5014;1;69;VIUVO;1;4;4409.4383;457017.1287;41536.0189;17
5015;1;43;VIUVO;1;0;2078.5979;834709.4564;49784.486;8
5016;1;63;VIUVO;1;1;30753.0796;187003.1167;273230.3643;15
5017;1;43;CASADO;0;0;1930.0003;5136272.7433;131831.0634;4
5018;1;49;DIVORCIADO;1;2;4114.9365;123362.9591;286787.0472;7
5019;1;74;SEPARADO_JUDICIALMENTE;1;0;3029.4285;396404.9899;160935.2517;11
5020;1;20;VIUVO;1;0;1422.286;158458.213;89288.6701;9
5021;1;66;DIVORCIADO;1;1;4339.3206;4424398.103;202154.9095;4
5022;1;46;SEPARADO_JUDICIALMENTE;1;3;469.0065;407316.0343;132784.9044;10
5023;1;77;UNIAO_ESTAVEL;1;0;4618.2981;213462.9356;257904.4873;2
5024;1;84;SOLTEIRO;1;1;4731.4675;251626.757;280786.7202;3
5025;1;78;UNIAO_ESTAVEL;1;5;6.8001;940008.0271;241853.9573;3
5026;1;64;SOLTEIRO;1;3;1509.9757;414343.3583;16336.4595;7
5027;1;74;UNIAO_ESTAVEL;1;3;1339.5718;427174.1496;246562.9061;13
5028;1;46;SEPARADO_JUDICIALMENTE;1;4;4068.1613;457197.7258;106245.5055;11
5029;1;76;VIUVO;1;3;1984.21;466909.1293;281494.7412;1
5030;1;32;SOLTEIRO;1;1;3090.7489;295031.2493;42693.8088;10
5031;1;54;VIUVO;1;2;1988.821;356625.5286;505023.6541;16
5032;1;69;SEPARADO_JUDICIALMENTE;1;2;24861.4144;854446.0162;76660.2549;19
5033;1;85;OUTRO;1;0;3378.7757;251346.0099;919352.8123;17
5034;0;35;OUTRO;1;1;4923.7232;54815.3848;266168.3297;2
5035;1;60;CASADO;1;0;930.9468;323797.117;100731.7017;2
5036;1;83;SEPARADO_JUDICIALMENTE;1;0;2218.0977;555800.1628;673040.3865;1
5037;1;85;CASADO;1;1;3083.6219;164112.6263;231434.8918;4
5038;1;27;DIVORCIADO;1;2;725.7769;66684.2411;191541.0763;12
5039;1;85;SOLTEIRO;1;1;4573.9428;34394.0841;276918.2349;2
5040;1;77;SEPARADO_JUDICIALMENTE;1;0;1551.7836;139681.1757;99452.2359;2
5041;1;84;SOLTEIRO;0;2;1742.1563;5507858.9751;151101.6818;5
5042;1;53;DIVORCIADO;1;1;3812.947;233012.2621;183076.8613;6
5043;1;53;CASADO;1;3;3797.1651;441617.4513;74294.3126;8
5044;1;36;VIUVO;1;2;4195.9697;123068.5452;599008.2336;13
5045;1;79;OUTRO;1;4;2757.2506;452999.0714;257570.8157;5
5046;1;34;OUTRO;1;1;3194.5553;291748.8889;286127.9988;10
5047;1;81;OUTRO;1;0;916.0777;1278.1518;293148.7385;15
5048;1;52;SOLTEIRO;1;5;35321.0068;442696.5977;251878.079;0
5049;1;25;VIUVO;1;1;2162.241;338738.573;118645.967;2
5050;1;35;SEPARADO_JUDICIALMENTE;1;1;3216.4725;839455.4072;276967.2173;13
5051;1;51;UNIAO_ESTAVEL;1;0;2842.213;622281.0405;245534.9364;14
5052;1;82;UNIAO_ESTAVEL;1;4;4227.7208;438422.0157;215235.6639;19
5053;1;61;OUTRO;1;1;1519.2949;276024.1879;420033.8692;3
5054;1;57;OUTRO;1;3;3996.0466;492462.4858;985759.8961;14
5055;1;65;CASADO;1;0;19257.486;294635.3315;115562.0648;2
5056;1;32;OUTRO;0;0;342.9907;4467467.1923;961481.1594;1
5057;1;72;SOLTEIRO;1;1;3856.4942;200538.8649;304218.6759;16
5058;1;64;DIVORCIADO;1;1;45790.1899;258174.8726;156124.3311;3
5059;1;60;OUTRO;1;1;2804.9232;275722.872;270651.8419;14
5060;1;81;SOLTEIRO;1;0;1026.1622;769596.8689;252459.8648;0
5061;1;53;CASADO;1;5;978.9226;463543.3749;79969.7157;9
5062;1;71;UNIAO_ESTAVEL;1;4;4034.7895;429716.6671;543113.4409;6
5063;1;43;SEPARADO_JUDICIALMENTE;1;5;1542.8817;475118.9937;144132.9454;14
